-83.1955781583;42.67937074;100
-83.19557814;42.6793707267;100
-83.1955782;42.6793706783;100
-83.1955781833;42.6793706833;100
-83.195578225;42.67937069;100
-83.19557829;42.6793706683;100
-83.1955783317;42.6793706983;100
-83.1955782833;42.6793706567;100
-83.1955783067;42.67937069;100
-83.19557832;42.6793706583;100
-83.1955783467;42.679370655;100
-83.1955783633;42.6793707267;100
-83.195578445;42.6793705483;100
-83.195578475;42.6793705533;100
-83.195578515;42.6793705533;100
-83.1955784417;42.6793703367;100
-83.1955776983;42.6793765583;100
-83.1955760233;42.679389615;100
-83.19557578;42.6794048633;100
-83.1955772667;42.6794187083;100
-83.1955779567;42.6794326167;100
-83.1955783417;42.6794478283;100
-83.1955791583;42.6794615567;100
-83.1955732317;42.67947666;100
-83.195566775;42.6794900567;100
-83.1955593083;42.6795038467;100
-83.195553215;42.6795176933;100
-83.1955482117;42.6795312717;100
-83.195549055;42.6795456967;100
-83.1955492433;42.6795597567;100
-83.1955485633;42.6795737017;100
-83.1955491133;42.6795818417;100
-83.1955521467;42.679595035;100
-83.1955509383;42.679608285;100
-83.1955453783;42.6796226717;100
-83.1955359683;42.679633255;100
-83.1955199133;42.6796409417;100
-83.1954999733;42.6796387633;100
-83.195480255;42.6796334167;100
-83.1954617383;42.679626785;100
-83.19544233;42.67962053;100
-83.195434165;42.6796086017;100
-83.1954253867;42.679596225;100
-83.1954059533;42.6795981517;100
-83.1953866633;42.679594295;100
-83.1953674267;42.6795888567;100
-83.1953485367;42.67959166;100
-83.1953346317;42.67960219;100
-83.1953206733;42.679611645;100
-83.195305345;42.67961905;100
-83.1952887217;42.6796273967;100
-83.19527433;42.6796367867;100
-83.1952561533;42.679641375;100
-83.19523974;42.6796463367;100
-83.1952255117;42.679648805;100
-83.1952238117;42.6796493633;100
-83.195223785;42.6796501333;100
-83.1952254267;42.67964921;100
-83.1952260483;42.6796466333;100
-83.1952262483;42.6796451533;100
-83.1952259717;42.6796441283;100
-83.195222405;42.6796448917;100
-83.1952223;42.679644445;100
-83.1952324083;42.6796436333;100
-83.1952529683;42.6796433167;100
-83.1952702133;42.6796362283;100
-83.1952861483;42.6796268417;100
-83.1952998567;42.679615745;100
-83.1953118433;42.67960754;100
-83.1953122767;42.67960706;100
-83.195310325;42.6796092367;100
-83.1953086317;42.679609635;100
-83.1953081317;42.6796086233;100
-83.19531105;42.679607605;100
-83.1953143783;42.6796079467;100
-83.195307835;42.67961916;100
-83.1952914717;42.6796254817;100
-83.1952783383;42.6796358683;100
-83.1952700267;42.6796447033;100
-83.1952647733;42.6796370517;100
-83.1952677033;42.679635475;100
-83.19527013;42.6796381417;100
-83.195265885;42.6796458933;100
-83.1952624083;42.6796443267;100
-83.195273495;42.6796340033;100
-83.1952907467;42.6796269467;100
-83.19530749;42.67961669;100
-83.19532273;42.679608215;100
-83.195337115;42.6795983117;100
-83.1953519017;42.6795872283;100
-83.19536991;42.6795844017;100
-83.1953767533;42.6795838233;100
-83.1953691583;42.67959205;100
-83.1953630883;42.6795937;100
-83.195350945;42.6795920567;100
-83.1953334967;42.6795953817;100
-83.1953219367;42.6796042533;100
-83.1953109167;42.679614385;100
-83.1953100367;42.679617155;100
-83.1953066967;42.6796141;100
-83.1953107383;42.6796161717;100
-83.1953097167;42.6796173217;100
-83.1953145883;42.67960769;100
-83.19533256;42.679601605;100
-83.195349575;42.679592135;100
-83.19536482;42.67958329;100
-83.195384145;42.6795835217;100
-83.1953888017;42.67958797;100
-83.1953890683;42.679587825;100
-83.1953898433;42.679587245;100
-83.1953900417;42.6795854417;100
-83.195384675;42.6795842517;100
-83.1953852533;42.67959121;100
-83.1953917567;42.6795958033;100
-83.1954027733;42.6795992317;100
-83.19540332;42.6795992517;100
-83.19540135;42.67959755;100
-83.1953928933;42.6795996817;100
-83.19538797;42.67960987;100
-83.195385125;42.6796135817;100
-83.1953851433;42.6796135583;100
-83.1953851;42.6796135483;100
-83.1953851317;42.6796136083;100
-83.1953851983;42.67961366;100
-83.195385245;42.6796136833;100
-83.195385365;42.6796136017;100
-83.1953853833;42.6796136167;100
