-83.1955376517;42.6785845783;100
-83.1955374667;42.678584515;100
-83.1955375383;42.6785844817;100
-83.1955374767;42.678584385;100
-83.195537505;42.6785843817;100
-83.1955375933;42.6785845017;100
-83.195537635;42.6785846117;100
-83.1955377117;42.6785846783;100
-83.1955377;42.678584755;100
-83.1955377467;42.67858483;100
-83.1955378367;42.6785850267;100
-83.195537745;42.6785851483;100
-83.1955371033;42.6785829783;100
-83.1955371717;42.6785827867;100
-83.195537155;42.6785828633;100
-83.1955371183;42.6785829217;100
-83.19553709;42.6785828983;100
-83.19553728;42.6785828683;100
-83.1955371317;42.6785828083;100
-83.1955371783;42.678582845;100
-83.1955377883;42.6785831383;100
-83.19553793;42.6785831967;100
-83.195538085;42.6785832767;100
-83.19553823;42.6785833333;100
-83.1955381817;42.6785833133;100
-83.19553836;42.6785832383;100
-83.1955384067;42.678583285;100
-83.1955385217;42.6785833467;100
-83.195538485;42.67858318;100
-83.195538555;42.678583035;100
-83.195538665;42.6785829333;100
-83.1955386783;42.678582895;100
-83.1955385933;42.6785828067;100
-83.1955386833;42.6785827483;100
-83.1955385633;42.67858259;100
-83.1955386483;42.678582475;100
-83.1955385583;42.678582695;100
-83.195538495;42.678582695;100
-83.195538735;42.6785827817;100
-83.1955386983;42.6785827433;100
-83.1955386183;42.67858274;100
-83.19553856;42.6785827133;100
-83.1955386517;42.6785826583;100
-83.195538675;42.6785826533;100
-83.19553883;42.6785826317;100
-83.1955389633;42.678582595;100
-83.19553915;42.67858265;100
-83.1955393;42.6785825933;100
-83.195539185;42.678582605;100
-83.1955391883;42.67858255;100
-83.19553904;42.6785825383;100
-83.19553898;42.6785824617;100
-83.1955389733;42.67858248;100
-83.1955389867;42.67858242;100
-83.195538885;42.67858232;100
-83.1955387983;42.6785824183;100
-83.1955387683;42.6785823883;100
-83.1955386583;42.6785824983;100
-83.1955385333;42.6785825233;100
-83.1955384183;42.6785825933;100
-83.1955383767;42.6785826;100
-83.1955382983;42.6785826233;100
-83.1955382933;42.678582665;100
-83.19553813;42.678582725;100
-83.1955381;42.6785827667;100
-83.1955381083;42.6785827367;100
-83.1955380233;42.6785827233;100
-83.19553829;42.6785813617;100
-83.1955372683;42.6785721767;100
-83.1955376;42.67856322;100
-83.195537285;42.6785542667;100
-83.1955375683;42.67854555;100
-83.1955386783;42.67853679;100
-83.1955390067;42.6785275133;100
-83.1955406617;42.6785187367;100
-83.1955405017;42.67850925;100
-83.195540665;42.6785007917;100
-83.1955398217;42.67849234;100
-83.1955389033;42.6784828983;100
-83.1955383517;42.678473695;100
-83.1955386367;42.6784657883;100
-83.19553854;42.67845625;100
-83.1955384517;42.6784475017;100
